Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score,target,pf_home,pa_home,game played_home,per_home,s_round_home,position_home,pf_away,pa_away,game played_away,per_away,s_round_away,position_away,result_home_l5,pf_home_l5,pa_home_l5,game played_home_l5,result_away_l5,pf_away_l5,pa_away_l5,game played_away_l5
Sat 20 Apr 4:35pm,MCG,35558.0,5,2019,MEL,STK,55.0,95.0,False,319.0,421.0,4.0,0.7577197149643705,5.0,16.0,301.0,289.0,4.0,1.041522491349481,5.0,5.0,4.0,319.0,421.0,4.0,12.0,301.0,289.0,4.0
Sat 20 Apr 7:25pm,Marvel Stadium,40053.0,5,2019,RCH,SYD,89.0,67.0,False,338.0,391.0,4.0,0.8644501278772379,5.0,13.0,298.0,344.0,4.0,0.8662790697674418,5.0,15.0,8.0,338.0,391.0,4.0,4.0,298.0,344.0,4.0
Sun 21 Apr 1:10pm,Marvel Stadium,35069.0,5,2019,WBD,CAR,57.0,101.0,False,320.0,303.0,4.0,1.056105610561056,5.0,10.0,267.0,337.0,4.0,0.7922848664688428,5.0,18.0,8.0,320.0,303.0,4.0,0.0,267.0,337.0,4.0
Sun 21 Apr 4:10pm,Adelaide Oval,40847.0,5,2019,ADE,GCS,119.0,46.0,False,277.0,319.0,4.0,0.8683385579937304,5.0,14.0,277.0,268.0,4.0,1.0335820895522387,5.0,6.0,4.0,277.0,319.0,4.0,12.0,277.0,268.0,4.0
Mon 22 Apr 3:20pm,MCG,66347.0,5,2019,HAW,GEE,90.0,113.0,False,330.0,306.0,4.0,1.0784313725490196,5.0,9.0,372.0,265.0,4.0,1.4037735849056603,5.0,1.0,8.0,330.0,306.0,4.0,12.0,372.0,265.0,4.0
Wed 24 Apr 7:35pm,MCG,72704.0,6,2019,RCH,MEL,85.0,42.0,False,427.0,458.0,5.0,0.9323144104803494,6.0,10.0,374.0,516.0,5.0,0.7248062015503876,6.0,17.0,12.0,427.0,458.0,5.0,4.0,374.0,516.0,5.0
Thu 25 Apr 3:20pm,MCG,92241.0,6,2019,ESS,COL,69.0,73.0,False,463.0,423.0,5.0,1.094562647754137,6.0,7.0,452.0,361.0,5.0,1.2520775623268698,6.0,4.0,12.0,463.0,423.0,5.0,12.0,452.0,361.0,5.0
Fri 26 Apr 7:20pm,Adelaide Oval,36099.0,6,2019,POR,NTH,88.0,72.0,False,452.0,392.0,5.0,1.153061224489796,6.0,5.0,346.0,510.0,5.0,0.6784313725490196,6.0,18.0,12.0,452.0,392.0,5.0,4.0,346.0,510.0,5.0
Sat 27 Apr 1:45pm,Heritage Bank Stadium,13694.0,6,2019,GCS,BRL,62.0,111.0,False,323.0,387.0,5.0,0.834625322997416,6.0,11.0,442.0,470.0,5.0,0.9404255319148936,6.0,9.0,12.0,323.0,387.0,5.0,12.0,442.0,470.0,5.0
Sat 27 Apr 4:35pm,Marvel Stadium,28404.0,6,2019,STK,ADE,68.0,97.0,False,396.0,344.0,5.0,1.1511627906976745,6.0,2.0,396.0,365.0,5.0,1.084931506849315,6.0,12.0,16.0,396.0,344.0,5.0,8.0,396.0,365.0,5.0
Sat 27 Apr 6:10pm,Optus Stadium,43732.0,6,2019,FRE,WBD,88.0,69.0,False,432.0,337.0,5.0,1.281899109792285,6.0,3.0,377.0,404.0,5.0,0.9331683168316832,6.0,14.0,12.0,432.0,337.0,5.0,8.0,377.0,404.0,5.0
Sat 27 Apr 7:25pm,SCG,29780.0,6,2019,SYD,GWS,79.0,120.0,False,365.0,433.0,5.0,0.8429561200923787,6.0,16.0,450.0,401.0,5.0,1.1221945137157108,6.0,6.0,4.0,365.0,433.0,5.0,12.0,450.0,401.0,5.0
Sun 28 Apr 3:20pm,UTAS Stadium,15888.0,6,2019,HAW,CAR,93.0,88.0,False,420.0,419.0,5.0,1.0023866348448687,6.0,13.0,368.0,394.0,5.0,0.934010152284264,6.0,15.0,8.0,420.0,419.0,5.0,4.0,368.0,394.0,5.0
Sun 28 Apr 4:40pm,GMHBA Stadium,28085.0,6,2019,GEE,WCE,104.0,46.0,False,485.0,355.0,5.0,1.3661971830985915,6.0,1.0,382.0,381.0,5.0,1.0026246719160106,6.0,8.0,16.0,485.0,355.0,5.0,12.0,382.0,381.0,5.0
Fri 3 May 7:50pm,Marvel Stadium,37559.0,7,2019,COL,POR,108.0,69.0,False,525.0,430.0,6.0,1.2209302325581395,7.0,3.0,540.0,464.0,6.0,1.1637931034482758,7.0,5.0,16.0,460.0,358.0,5.0,12.0,453.0,403.0,5.0
Sat 4 May 1:45pm,MCG,40864.0,7,2019,MEL,HAW,79.0,74.0,False,416.0,601.0,6.0,0.6921797004991681,7.0,18.0,513.0,507.0,6.0,1.0118343195266273,7.0,11.0,4.0,355.0,514.0,5.0,8.0,426.0,452.0,5.0
Sat 4 May 1:45pm,Manuka Oval,12633.0,7,2019,GWS,STK,114.0,70.0,False,570.0,480.0,6.0,1.1875,7.0,4.0,464.0,441.0,6.0,1.0521541950113378,7.0,6.0,12.0,458.0,440.0,5.0,12.0,379.0,357.0,5.0
Sat 4 May 4:35pm,Gabba,20075.0,7,2019,BRL,SYD,103.0,81.0,False,553.0,532.0,6.0,1.0394736842105263,7.0,7.0,444.0,553.0,6.0,0.8028933092224232,7.0,16.0,12.0,451.0,474.0,5.0,4.0,379.0,471.0,5.0
Sat 4 May 6:10pm,Optus Stadium,47497.0,7,2019,WCE,GCS,80.0,57.0,False,428.0,485.0,6.0,0.8824742268041237,7.0,12.0,385.0,498.0,6.0,0.7730923694779116,7.0,13.0,12.0,370.0,383.0,5.0,12.0,301.0,413.0,5.0
Sat 4 May 7:25pm,Marvel Stadium,36151.0,7,2019,WBD,RCH,99.0,52.0,False,446.0,492.0,6.0,0.9065040650406504,7.0,14.0,512.0,500.0,6.0,1.024,7.0,8.0,4.0,364.0,427.0,5.0,12.0,415.0,436.0,5.0
Sun 5 May 1:10pm,Marvel Stadium,42430.0,7,2019,CAR,NTH,62.0,120.0,False,456.0,487.0,6.0,0.9363449691991786,7.0,15.0,418.0,598.0,6.0,0.6989966555183946,7.0,17.0,4.0,392.0,390.0,5.0,4.0,359.0,457.0,5.0
Sun 5 May 3:20pm,MCG,63527.0,7,2019,GEE,ESS,86.0,54.0,False,589.0,401.0,6.0,1.4688279301745637,7.0,1.0,532.0,496.0,6.0,1.0725806451612903,7.0,10.0,16.0,517.0,336.0,5.0,12.0,492.0,384.0,5.0
Sun 5 May 4:10pm,Adelaide Oval,42383.0,7,2019,ADE,FRE,51.0,34.0,False,493.0,433.0,6.0,1.138568129330254,7.0,9.0,520.0,406.0,6.0,1.2807881773399015,7.0,2.0,12.0,438.0,346.0,5.0,12.0,379.0,347.0,5.0
Fri 10 May 7:50pm,SCG,26502.0,8,2019,SYD,ESS,77.0,72.0,False,525.0,656.0,7.0,0.8003048780487805,8.0,18.0,586.0,582.0,7.0,1.006872852233677,8.0,11.0,4.0,398.0,486.0,5.0,12.0,481.0,394.0,5.0
Sat 11 May 1:45pm,MCG,69289.0,8,2019,CAR,COL,87.0,106.0,False,518.0,607.0,7.0,0.8533772652388797,8.0,17.0,633.0,499.0,7.0,1.2685370741482966,8.0,2.0,4.0,382.0,422.0,5.0,16.0,458.0,361.0,5.0
Sat 11 May 1:45pm,Mars Stadium,9039.0,8,2019,WBD,BRL,92.0,76.0,False,545.0,544.0,7.0,1.0018382352941178,8.0,12.0,656.0,613.0,7.0,1.0701468189233279,8.0,4.0,4.0,357.0,392.0,5.0,12.0,447.0,468.0,5.0
Sat 11 May 4:35pm,Heritage Bank Stadium,9765.0,8,2019,GCS,MEL,60.0,61.0,False,442.0,578.0,7.0,0.7647058823529411,8.0,14.0,495.0,675.0,7.0,0.7333333333333333,8.0,16.0,8.0,297.0,435.0,5.0,8.0,388.0,462.0,5.0
Sat 11 May 7:10pm,Adelaide Oval,49675.0,8,2019,POR,ADE,68.0,88.0,False,609.0,572.0,7.0,1.0646853146853146,8.0,7.0,544.0,467.0,7.0,1.164882226980728,8.0,6.0,8.0,434.0,439.0,5.0,12.0,401.0,318.0,5.0
Sat 11 May 7:25pm,Marvel Stadium,24246.0,8,2019,STK,WCE,70.0,88.0,False,534.0,555.0,7.0,0.9621621621621622,8.0,8.0,508.0,542.0,7.0,0.9372693726937269,8.0,10.0,8.0,373.0,406.0,5.0,12.0,346.0,388.0,5.0
Sun 12 May 1:10pm,Marvel Stadium,21156.0,8,2019,NTH,GEE,80.0,104.0,False,538.0,660.0,7.0,0.8151515151515152,8.0,15.0,675.0,455.0,7.0,1.4835164835164836,8.0,1.0,8.0,392.0,412.0,5.0,16.0,477.0,344.0,5.0
Sun 12 May 3:20pm,Optus Stadium,42641.0,8,2019,FRE,RCH,86.0,111.0,False,554.0,457.0,7.0,1.212253829321663,8.0,5.0,564.0,599.0,7.0,0.9415692821368948,8.0,9.0,12.0,355.0,337.0,5.0,12.0,401.0,425.0,5.0
Sun 12 May 3:20pm,MCG,14636.0,8,2019,HAW,GWS,71.0,38.0,False,587.0,586.0,7.0,1.0017064846416381,8.0,13.0,684.0,550.0,7.0,1.2436363636363637,8.0,3.0,8.0,413.0,425.0,5.0,16.0,520.0,406.0,5.0
Fri 17 May 6:10pm,Optus Stadium,51162.0,9,2019,WCE,MEL,85.0,69.0,False,596.0,612.0,8.0,0.9738562091503268,9.0,7.0,556.0,735.0,8.0,0.7564625850340136,9.0,15.0,12.0,336.0,382.0,5.0,12.0,337.0,392.0,5.0
Sat 18 May 1:45pm,MCG,60702.0,9,2019,COL,STK,112.0,71.0,False,739.0,586.0,8.0,1.2610921501706485,9.0,2.0,604.0,643.0,8.0,0.9393468118195957,9.0,12.0,20.0,488.0,350.0,5.0,8.0,377.0,423.0,5.0
Sat 18 May 2:10pm,Gabba,20405.0,9,2019,BRL,ADE,93.0,92.0,False,732.0,705.0,8.0,1.0382978723404255,9.0,5.0,632.0,535.0,8.0,1.1813084112149532,9.0,3.0,8.0,416.0,470.0,5.0,16.0,414.0,287.0,5.0
Sat 18 May 4:35pm,GMHBA Stadium,31373.0,9,2019,GEE,WBD,133.0,89.0,False,779.0,535.0,8.0,1.45607476635514,9.0,1.0,637.0,620.0,8.0,1.0274193548387096,9.0,10.0,16.0,482.0,349.0,5.0,8.0,381.0,395.0,5.0
Sat 18 May 7:25pm,Blundstone Arena,12799.0,9,2019,NTH,SYD,72.0,77.0,False,618.0,764.0,8.0,0.8089005235602095,9.0,17.0,602.0,728.0,8.0,0.8269230769230769,9.0,16.0,8.0,401.0,429.0,5.0,4.0,382.0,484.0,5.0
Sat 18 May 7:25pm,Marvel Stadium,29176.0,9,2019,ESS,FRE,60.0,53.0,False,658.0,659.0,8.0,0.9984825493171472,9.0,13.0,640.0,568.0,8.0,1.1267605633802817,9.0,8.0,8.0,423.0,359.0,5.0,8.0,370.0,382.0,5.0
Sun 19 May 12:40pm,Adelaide Oval,26129.0,9,2019,POR,GCS,89.0,51.0,False,677.0,660.0,8.0,1.0257575757575759,9.0,11.0,502.0,639.0,8.0,0.7856025039123631,9.0,14.0,8.0,412.0,420.0,5.0,4.0,284.0,428.0,5.0
Sun 19 May 3:20pm,MCG,64936.0,9,2019,RCH,HAW,95.0,59.0,False,675.0,685.0,8.0,0.9854014598540146,9.0,6.0,658.0,624.0,8.0,1.0544871794871795,9.0,9.0,16.0,436.0,386.0,5.0,8.0,397.0,392.0,5.0
Sun 19 May 4:40pm,GIANTS Stadium,9599.0,9,2019,GWS,CAR,138.0,45.0,False,722.0,621.0,8.0,1.1626409017713366,9.0,4.0,605.0,713.0,8.0,0.8485273492286115,9.0,18.0,12.0,433.0,401.0,5.0,4.0,395.0,435.0,5.0
Fri 24 May 7:50pm,SCG,34649.0,10,2019,SYD,COL,73.0,80.0,False,679.0,800.0,9.0,0.84875,10.0,14.0,851.0,657.0,9.0,1.295281582952816,10.0,2.0,8.0,381.0,456.0,5.0,20.0,522.0,357.0,5.0
Sat 25 May 1:45pm,UTAS Stadium,11637.0,10,2019,HAW,POR,80.0,49.0,False,717.0,719.0,9.0,0.9972183588317107,10.0,11.0,766.0,711.0,9.0,1.0773558368495078,10.0,8.0,8.0,387.0,413.0,5.0,12.0,409.0,372.0,5.0
Sat 25 May 2:10pm,Marvel Stadium,26156.0,10,2019,WBD,NTH,90.0,115.0,False,726.0,753.0,9.0,0.9641434262948207,10.0,12.0,690.0,841.0,9.0,0.8204518430439952,10.0,17.0,8.0,406.0,450.0,5.0,4.0,402.0,447.0,5.0
Sat 25 May 4:05pm,Adelaide Oval,41630.0,10,2019,ADE,WCE,73.0,85.0,False,724.0,628.0,9.0,1.1528662420382165,10.0,7.0,681.0,681.0,9.0,1.0,10.0,6.0,16.0,447.0,309.0,5.0,12.0,352.0,395.0,5.0
Sat 25 May 7:25pm,Heritage Bank Stadium,13144.0,10,2019,GCS,GEE,64.0,91.0,False,553.0,728.0,9.0,0.7596153846153846,10.0,16.0,912.0,624.0,9.0,1.4615384615384615,10.0,1.0,0.0,276.0,460.0,5.0,20.0,540.0,359.0,5.0
Sat 25 May 7:25pm,MCG,80176.0,10,2019,RCH,ESS,73.0,50.0,False,770.0,744.0,9.0,1.0349462365591398,10.0,5.0,718.0,712.0,9.0,1.0084269662921348,10.0,10.0,16.0,432.0,353.0,5.0,8.0,371.0,347.0,5.0
Sun 26 May 1:10pm,MCG,20023.0,10,2019,MEL,GWS,68.0,94.0,False,625.0,820.0,9.0,0.7621951219512195,10.0,15.0,860.0,666.0,9.0,1.2912912912912913,10.0,3.0,8.0,306.0,399.0,5.0,12.0,492.0,371.0,5.0
Sun 26 May 3:20pm,Optus Stadium,36383.0,10,2019,FRE,BRL,73.0,72.0,False,693.0,628.0,9.0,1.1035031847133758,10.0,9.0,825.0,797.0,9.0,1.0351317440401506,10.0,4.0,8.0,367.0,373.0,5.0,12.0,444.0,450.0,5.0
Sun 26 May 3:20pm,Marvel Stadium,35058.0,10,2019,STK,CAR,68.0,55.0,False,675.0,755.0,9.0,0.8940397350993378,10.0,13.0,650.0,851.0,9.0,0.763807285546416,10.0,18.0,4.0,374.0,466.0,5.0,4.0,383.0,514.0,5.0
Fri 31 May 7:50pm,Marvel Stadium,29326.0,11,2019,NTH,RCH,99.0,62.0,False,805.0,931.0,10.0,0.8646616541353384,11.0,14.0,843.0,794.0,10.0,1.061712846347607,11.0,4.0,8.0,459.0,421.0,5.0,16.0,416.0,336.0,5.0
Sat 1 Jun 1:45pm,GIANTS Stadium,7581.0,11,2019,GWS,GCS,126.0,43.0,False,954.0,734.0,10.0,1.2997275204359673,11.0,3.0,617.0,819.0,10.0,0.7533577533577533,11.0,17.0,16.0,504.0,333.0,5.0,0.0,294.0,432.0,5.0
Sat 1 Jun 1:45pm,MCG,41774.0,11,2019,COL,FRE,75.0,79.0,False,931.0,730.0,10.0,1.2753424657534247,11.0,2.0,766.0,700.0,10.0,1.0942857142857143,11.0,8.0,20.0,479.0,369.0,5.0,8.0,334.0,363.0,5.0
Sat 1 Jun 4:35pm,GMHBA Stadium,29021.0,11,2019,GEE,SYD,85.0,63.0,False,1003.0,688.0,10.0,1.4578488372093024,11.0,1.0,752.0,880.0,10.0,0.8545454545454545,11.0,15.0,20.0,518.0,333.0,5.0,8.0,387.0,447.0,5.0
Sat 1 Jun 7:10pm,TIO Stadium,10634.0,11,2019,MEL,ADE,88.0,90.0,False,693.0,914.0,10.0,0.7582056892778993,11.0,16.0,797.0,713.0,10.0,1.11781206171108,11.0,7.0,8.0,319.0,398.0,5.0,12.0,401.0,348.0,5.0
Sat 1 Jun 7:25pm,Gabba,25051.0,11,2019,BRL,HAW,85.0,66.0,False,897.0,870.0,10.0,1.0310344827586206,11.0,6.0,797.0,768.0,10.0,1.0377604166666667,11.0,9.0,12.0,455.0,400.0,5.0,12.0,377.0,349.0,5.0
Sun 2 Jun 12:20pm,Jiangwan Stadium,9412.0,11,2019,STK,POR,69.0,139.0,False,743.0,810.0,10.0,0.917283950617284,11.0,11.0,815.0,791.0,10.0,1.0303413400758534,11.0,10.0,4.0,347.0,466.0,5.0,8.0,363.0,399.0,5.0
Sun 2 Jun 3:20pm,Optus Stadium,53195.0,11,2019,WCE,WBD,133.0,72.0,False,766.0,754.0,10.0,1.0159151193633953,11.0,5.0,816.0,868.0,10.0,0.9400921658986175,11.0,13.0,16.0,384.0,373.0,5.0,8.0,439.0,464.0,5.0
Sun 2 Jun 3:20pm,MCG,50423.0,11,2019,ESS,CAR,74.0,33.0,False,768.0,785.0,10.0,0.978343949044586,11.0,12.0,705.0,919.0,10.0,0.7671381936887922,11.0,18.0,4.0,305.0,362.0,5.0,0.0,337.0,525.0,5.0
Fri 7 Jun 7:50pm,MCG,65214.0,12,2019,RCH,GEE,37.0,104.0,False,905.0,893.0,11.0,1.0134378499440089,12.0,6.0,1088.0,751.0,11.0,1.4487350199733688,12.0,1.0,12.0,393.0,393.0,5.0,20.0,499.0,350.0,5.0
Sat 8 Jun 1:45pm,Marvel Stadium,32211.0,12,2019,CAR,BRL,78.0,63.0,False,738.0,993.0,11.0,0.743202416918429,12.0,18.0,982.0,936.0,11.0,1.0491452991452992,12.0,5.0,0.0,282.0,506.0,5.0,12.0,429.0,404.0,5.0
Sat 8 Jun 4:35pm,Heritage Bank Stadium,9305.0,12,2019,GCS,NTH,72.0,99.0,False,660.0,945.0,11.0,0.6984126984126984,12.0,17.0,904.0,993.0,11.0,0.9103726082578046,12.0,13.0,0.0,275.0,447.0,5.0,12.0,486.0,395.0,5.0
Sat 8 Jun 7:10pm,Adelaide Oval,41710.0,12,2019,ADE,GWS,82.0,61.0,False,887.0,801.0,11.0,1.1073657927590512,12.0,8.0,1080.0,777.0,11.0,1.38996138996139,12.0,2.0,12.0,394.0,368.0,5.0,16.0,510.0,297.0,5.0
Sun 9 Jun 3:20pm,SCG,36640.0,12,2019,SYD,WCE,116.0,71.0,False,815.0,965.0,11.0,0.844559585492228,12.0,15.0,899.0,826.0,11.0,1.0883777239709442,12.0,4.0,8.0,371.0,412.0,5.0,20.0,471.0,341.0,5.0
Mon 10 Jun 3:20pm,MCG,74036.0,12,2019,COL,MEL,98.0,57.0,False,1006.0,809.0,11.0,1.2435105067985166,12.0,3.0,781.0,1004.0,11.0,0.7778884462151394,12.0,16.0,16.0,481.0,379.0,5.0,8.0,365.0,403.0,5.0
Thu 13 Jun 7:20pm,Adelaide Oval,40837.0,13,2019,ADE,RCH,101.0,68.0,False,969.0,862.0,12.0,1.1241299303944317,13.0,5.0,942.0,997.0,12.0,0.9448345035105316,13.0,7.0,12.0,425.0,395.0,5.0,12.0,378.0,398.0,5.0
Fri 14 Jun 7:50pm,Marvel Stadium,44846.0,13,2019,ESS,HAW,96.0,77.0,False,842.0,818.0,11.0,1.0293398533007334,13.0,10.0,863.0,853.0,11.0,1.0117233294255568,13.0,11.0,8.0,256.0,236.0,4.0,8.0,276.0,267.0,4.0
Sat 15 Jun 1:45pm,Riverway Stadium,7243.0,13,2019,GCS,STK,76.0,80.0,False,732.0,1044.0,12.0,0.7011494252873564,13.0,17.0,812.0,949.0,11.0,0.8556375131717597,13.0,13.0,0.0,290.0,466.0,5.0,4.0,278.0,394.0,4.0
Sat 15 Jun 2:35pm,Optus Stadium,37451.0,13,2019,FRE,POR,100.0,79.0,False,845.0,775.0,11.0,1.0903225806451613,13.0,9.0,954.0,860.0,11.0,1.1093023255813954,13.0,8.0,8.0,291.0,318.0,4.0,8.0,345.0,288.0,4.0
Sat 15 Jun 7:25pm,Marvel Stadium,35479.0,13,2019,CAR,WBD,100.0,103.0,False,816.0,1056.0,12.0,0.7727272727272727,13.0,18.0,888.0,1001.0,11.0,0.8871128871128872,13.0,15.0,4.0,298.0,449.0,5.0,4.0,343.0,457.0,4.0
Sun 16 Jun 3:20pm,Blundstone Arena,7832.0,13,2019,NTH,GWS,68.0,91.0,False,1003.0,1065.0,12.0,0.9417840375586854,13.0,12.0,1141.0,859.0,12.0,1.3282887077997672,13.0,3.0,12.0,465.0,405.0,5.0,12.0,457.0,309.0,5.0
Thu 20 Jun 6:10pm,Optus Stadium,52810.0,14,2019,WCE,ESS,106.0,71.0,False,970.0,942.0,12.0,1.029723991507431,14.0,5.0,938.0,895.0,12.0,1.04804469273743,14.0,10.0,12.0,374.0,330.0,4.0,12.0,280.0,236.0,4.0
Fri 21 Jun 7:50pm,SCG,29553.0,14,2019,SYD,HAW,82.0,63.0,False,931.0,1036.0,12.0,0.8986486486486487,14.0,15.0,940.0,949.0,12.0,0.9905163329820864,14.0,12.0,8.0,329.0,308.0,4.0,4.0,282.0,325.0,4.0
Sat 22 Jun 1:45pm,MCG,20211.0,14,2019,MEL,FRE,85.0,71.0,False,838.0,1102.0,12.0,0.7604355716878403,14.0,16.0,945.0,854.0,12.0,1.1065573770491803,14.0,6.0,0.0,282.0,367.0,4.0,12.0,305.0,286.0,4.0
Sat 22 Jun 4:35pm,Marvel Stadium,22885.0,14,2019,STK,BRL,59.0,115.0,False,892.0,1025.0,12.0,0.8702439024390244,14.0,11.0,1045.0,1014.0,12.0,1.0305719921104537,14.0,7.0,8.0,288.0,382.0,4.0,8.0,313.0,309.0,4.0
Sat 22 Jun 7:10pm,Adelaide Oval,37726.0,14,2019,POR,GEE,67.0,56.0,False,1033.0,960.0,12.0,1.0760416666666666,14.0,9.0,1192.0,788.0,12.0,1.5126903553299493,14.0,1.0,8.0,356.0,300.0,4.0,16.0,413.0,253.0,4.0
Sun 23 Jun 3:20pm,Marvel Stadium,39836.0,14,2019,WBD,COL,73.0,82.0,False,991.0,1101.0,12.0,0.9000908265213442,14.0,14.0,1104.0,866.0,12.0,1.2748267898383372,14.0,3.0,4.0,354.0,481.0,4.0,12.0,365.0,280.0,4.0
Thu 27 Jun 7:20pm,Marvel Stadium,25195.0,15,2019,ESS,GWS,77.0,71.0,False,1009.0,1001.0,13.0,1.007992007992008,15.0,10.0,1232.0,927.0,13.0,1.3290183387270766,15.0,3.0,8.0,291.0,289.0,4.0,12.0,372.0,261.0,4.0
Fri 28 Jun 7:50pm,GMHBA Stadium,28108.0,15,2019,GEE,ADE,96.0,69.0,False,1248.0,855.0,13.0,1.4596491228070176,15.0,1.0,1070.0,930.0,13.0,1.1505376344086022,15.0,5.0,12.0,336.0,231.0,4.0,12.0,346.0,302.0,4.0
Sat 29 Jun 1:45pm,MCG,31895.0,15,2019,HAW,WCE,71.0,77.0,False,1003.0,1031.0,13.0,0.9728419010669254,15.0,12.0,1076.0,1013.0,13.0,1.0621915103652517,15.0,4.0,4.0,286.0,312.0,4.0,12.0,395.0,332.0,4.0
Sat 29 Jun 4:35pm,SCG,26194.0,15,2019,SYD,GCS,93.0,51.0,False,1013.0,1099.0,13.0,0.921747042766151,15.0,14.0,808.0,1124.0,13.0,0.7188612099644128,15.0,17.0,8.0,334.0,299.0,4.0,0.0,255.0,396.0,4.0
Sat 29 Jun 7:10pm,Adelaide Oval,25623.0,15,2019,POR,WBD,41.0,66.0,False,1100.0,1016.0,13.0,1.0826771653543308,15.0,7.0,1064.0,1183.0,13.0,0.8994082840236687,15.0,15.0,8.0,334.0,305.0,4.0,4.0,338.0,430.0,4.0
Sat 29 Jun 7:25pm,Marvel Stadium,38801.0,15,2019,COL,NTH,37.0,81.0,False,1186.0,939.0,13.0,1.263045793397231,15.0,2.0,1071.0,1156.0,13.0,0.9264705882352942,15.0,13.0,12.0,335.0,282.0,4.0,12.0,381.0,315.0,4.0
Sun 30 Jun 1:10pm,Marvel Stadium,40962.0,15,2019,STK,RCH,70.0,103.0,False,951.0,1140.0,13.0,0.8342105263157895,15.0,11.0,1010.0,1098.0,13.0,0.9198542805100182,15.0,9.0,8.0,276.0,385.0,4.0,4.0,240.0,354.0,4.0
Sun 30 Jun 3:20pm,Optus Stadium,37293.0,15,2019,FRE,CAR,75.0,79.0,False,1016.0,939.0,13.0,1.0820021299254525,15.0,8.0,916.0,1159.0,13.0,0.7903364969801553,15.0,18.0,12.0,323.0,311.0,4.0,4.0,266.0,308.0,4.0
Sun 30 Jun 3:20pm,Gabba,24809.0,15,2019,BRL,MEL,107.0,74.0,False,1160.0,1073.0,13.0,1.0810810810810811,15.0,6.0,923.0,1173.0,13.0,0.7868712702472294,15.0,16.0,8.0,335.0,276.0,4.0,4.0,298.0,353.0,4.0
Fri 5 Jul 7:50pm,MCG,66407.0,16,2019,HAW,COL,67.0,63.0,False,1074.0,1108.0,14.0,0.9693140794223827,16.0,15.0,1223.0,1020.0,14.0,1.1990196078431372,16.0,2.0,0.0,277.0,340.0,4.0,8.0,292.0,290.0,4.0
Sat 6 Jul 1:45pm,MCG,60199.0,16,2019,ESS,SYD,76.0,66.0,False,1086.0,1072.0,14.0,1.0130597014925373,16.0,10.0,1106.0,1150.0,14.0,0.9617391304347827,16.0,12.0,12.0,318.0,287.0,4.0,12.0,354.0,270.0,4.0
Sat 6 Jul 2:10pm,Heritage Bank Stadium,16031.0,16,2019,GCS,RCH,58.0,150.0,False,859.0,1217.0,14.0,0.7058340180772391,16.0,18.0,1113.0,1168.0,14.0,0.9529109589041096,16.0,7.0,0.0,242.0,398.0,4.0,4.0,270.0,374.0,4.0
Sat 6 Jul 4:05pm,Adelaide Oval,50544.0,16,2019,ADE,POR,44.0,101.0,False,1139.0,1026.0,14.0,1.1101364522417154,16.0,6.0,1141.0,1082.0,14.0,1.05452865064695,16.0,9.0,12.0,342.0,313.0,4.0,8.0,326.0,291.0,4.0
Sat 6 Jul 6:10pm,Optus Stadium,56358.0,16,2019,FRE,WCE,31.0,122.0,False,1091.0,1018.0,14.0,1.0717092337917484,16.0,8.0,1153.0,1084.0,14.0,1.0636531365313653,16.0,3.0,8.0,325.0,318.0,4.0,12.0,387.0,330.0,4.0
Sat 6 Jul 7:25pm,Marvel Stadium,35641.0,16,2019,WBD,GEE,71.0,55.0,False,1130.0,1224.0,14.0,0.923202614379085,16.0,13.0,1344.0,924.0,14.0,1.4545454545454546,16.0,1.0,8.0,314.0,356.0,4.0,12.0,341.0,236.0,4.0
Sun 7 Jul 1:10pm,MCG,55593.0,16,2019,CAR,MEL,100.0,105.0,False,995.0,1234.0,14.0,0.8063209076175041,16.0,17.0,997.0,1280.0,14.0,0.77890625,16.0,16.0,8.0,290.0,315.0,4.0,4.0,304.0,366.0,4.0
Sun 7 Jul 3:20pm,Blundstone Arena,10696.0,16,2019,NTH,STK,112.0,73.0,False,1152.0,1193.0,14.0,0.9656328583403185,16.0,11.0,1021.0,1243.0,14.0,0.8213998390989542,16.0,14.0,12.0,347.0,262.0,4.0,4.0,278.0,433.0,4.0
Sun 7 Jul 4:40pm,GIANTS Stadium,12268.0,16,2019,GWS,BRL,74.0,94.0,False,1303.0,1004.0,14.0,1.297808764940239,16.0,4.0,1267.0,1147.0,14.0,1.1046207497820402,16.0,5.0,8.0,349.0,270.0,4.0,12.0,370.0,277.0,4.0
Fri 12 Jul 6:10pm,Optus Stadium,56251.0,17,2019,WCE,COL,77.0,78.0,False,1275.0,1115.0,15.0,1.1434977578475336,17.0,2.0,1286.0,1087.0,15.0,1.1830726770929163,17.0,3.0,12.0,376.0,289.0,4.0,8.0,280.0,278.0,4.0
Sat 13 Jul 1:45pm,SCG,32570.0,17,2019,SYD,CAR,62.0,69.0,False,1172.0,1226.0,15.0,0.9559543230016313,17.0,14.0,1095.0,1339.0,15.0,0.8177744585511576,17.0,17.0,12.0,357.0,261.0,4.0,8.0,357.0,346.0,4.0
Sat 13 Jul 2:10pm,UTAS Stadium,13006.0,17,2019,HAW,FRE,84.0,53.0,False,1141.0,1171.0,15.0,0.9743808710503843,17.0,13.0,1122.0,1140.0,15.0,0.9842105263157894,17.0,11.0,4.0,278.0,318.0,4.0,4.0,277.0,365.0,4.0
